time,sample,type,sub,channel,num,aux
597.008,149252,N,0,0,0,
598.108,149527,N,0,0,0,
599.208,149802,N,0,0,0,
600.284,150071,N,0,0,0,
601.364,150341,N,0,0,0,
602.452,150613,N,0,0,0,
603.496,150874,N,0,0,0,
604.56,151140,N,0,0,0,
605.616,151404,N,0,0,0,
606.652,151663,N,0,0,0,
607.736,151934,N,0,0,0,
608.8,152200,N,0,0,0,
609.872,152468,N,0,0,0,
610.96,152740,N,0,0,0,
612.048,153012,N,0,0,0,
613.136,153284,N,0,0,0,
614.26,153565,N,0,0,0,
615.376,153844,N,0,0,0,
616.504,154126,N,0,0,0,
617.688,154422,N,0,0,0,
618.884,154721,N,0,0,0,
620.06,155015,N,0,0,0,
621.284,155321,N,0,0,0,
622.492,155623,N,0,0,0,
623.728,155932,N,0,0,0,
624.98,156245,N,0,0,0,
626.24,156560,N,0,0,0,
627.512,156878,N,0,0,0,
628.74,157185,N,0,0,0,
629.968,157492,N,0,0,0,
631.192,157798,N,0,0,0,
632.416,158104,N,0,0,0,
633.64,158410,N,0,0,0,
634.816,158704,N,0,0,0,
636.004,159001,N,0,0,0,
637.192,159298,N,0,0,0,
638.344,159586,N,0,0,0,
639.472,159868,N,0,0,0,
640.616,160154,N,0,0,0,
641.748,160437,N,0,0,0,
642.856,160714,N,0,0,0,
643.968,160992,N,0,0,0,
645.056,161264,N,0,0,0,
646.132,161533,N,0,0,0,
647.276,161819,N,0,0,0,
648.38,162095,N,0,0,0,
649.524,162381,N,0,0,0,
650.712,162678,N,0,0,0,
651.836,162959,N,0,0,0,
653.056,163264,N,0,0,0,
654.24,163560,N,0,0,0,
655.404,163851,N,0,0,0,
656.532,164133,N,0,0,0,
657.66,164415,N,0,0,0,
658.84,164710,N,0,0,0,
659.996,164999,N,0,0,0,
661.144,165286,N,0,0,0,
662.3,165575,N,0,0,0,
663.432,165858,N,0,0,0,
664.616,166154,N,0,0,0,
665.808,166452,N,0,0,0,
667.116,166779,N,0,0,0,
668.28,167070,N,0,0,0,
669.504,167376,N,0,0,0,
670.644,167661,N,0,0,0,
671.8,167950,N,0,0,0,
672.9,168225,N,0,0,0,
674.04,168510,N,0,0,0,
675.184,168796,N,0,0,0,
676.244,169061,N,0,0,0,
677.276,169319,N,0,0,0,
678.268,169567,N,0,0,0,
679.256,169814,N,0,0,0,
680.292,170073,N,0,0,0,
681.316,170329,N,0,0,0,
682.316,170579,N,0,0,0,
683.356,170839,N,0,0,0,
684.424,171106,N,0,0,0,
685.444,171361,N,0,0,0,
686.476,171619,N,0,0,0,
687.508,171877,N,0,0,0,
688.524,172131,N,0,0,0,
689.548,172387,N,0,0,0,
690.576,172644,N,0,0,0,
691.584,172896,N,0,0,0,
692.608,173152,N,0,0,0,
693.648,173412,N,0,0,0,
694.668,173667,N,0,0,0,
695.708,173927,N,0,0,0,
696.86,174215,N,0,0,0,
697.988,174497,N,0,0,0,
699.212,174803,N,0,0,0,
700.416,175104,N,0,0,0,
701.664,175416,N,0,0,0,
702.916,175729,N,0,0,0,
704.212,176053,N,0,0,0,
705.492,176373,N,0,0,0,
706.696,176674,N,0,0,0,
707.92,176980,N,0,0,0,
709.148,177287,N,0,0,0,
710.364,177591,N,0,0,0,
711.592,177898,N,0,0,0,
712.832,178208,N,0,0,0,
714.064,178516,N,0,0,0,
715.296,178824,N,0,0,0,
716.54,179135,N,0,0,0,
717.752,179438,N,0,0,0,
718.932,179733,N,0,0,0,
720.116,180029,N,0,0,0,
721.304,180326,N,0,0,0,
722.48,180620,N,0,0,0,
723.656,180914,N,0,0,0,
724.808,181202,N,0,0,0,
725.992,181498,N,0,0,0,
727.248,181812,N,0,0,0,
728.524,182131,N,0,0,0,
729.784,182446,N,0,0,0,
731.028,182757,N,0,0,0,
732.268,183067,N,0,0,0,
733.48,183370,N,0,0,0,
734.684,183671,N,0,0,0,
735.892,183973,N,0,0,0,
737.12,184280,N,0,0,0,
738.348,184587,N,0,0,0,
739.58,184895,N,0,0,0,
740.804,185201,N,0,0,0,
742.06,185515,N,0,0,0,
743.316,185829,N,0,0,0,
744.584,186146,N,0,0,0,
745.828,186457,N,0,0,0,
747.064,186766,N,0,0,0,
748.312,187078,N,0,0,0,
749.572,187393,N,0,0,0,
750.804,187701,N,0,0,0,
752.028,188007,N,0,0,0,
753.236,188309,N,0,0,0,
754.452,188613,N,0,0,0,
755.664,188916,N,0,0,0,
756.888,189222,N,0,0,0,
758.12,189530,N,0,0,0,
759.344,189836,N,0,0,0,
760.552,190138,N,0,0,0,
761.756,190439,N,0,0,0,
762.936,190734,N,0,0,0,
764.116,191029,N,0,0,0,
765.296,191324,N,0,0,0,
766.488,191622,N,0,0,0,
767.652,191913,N,0,0,0,
768.812,192203,N,0,0,0,
769.952,192488,N,0,0,0,
771.084,192771,N,0,0,0,
772.228,193057,N,0,0,0,
773.348,193337,N,0,0,0,
774.484,193621,N,0,0,0,
775.616,193904,N,0,0,0,
776.748,194187,N,0,0,0,
777.876,194469,N,0,0,0,
779.004,194751,N,0,0,0,
780.152,195038,N,0,0,0,
781.288,195322,N,0,0,0,
782.424,195606,N,0,0,0,
783.568,195892,N,0,0,0,
784.676,196169,N,0,0,0,
785.892,196473,N,0,0,0,
787.056,196764,N,0,0,0,
788.236,197059,N,0,0,0,
789.396,197349,N,0,0,0,
790.588,197647,N,0,0,0,
791.784,197946,N,0,0,0,
792.972,198243,N,0,0,0,
794.156,198539,N,0,0,0,
795.356,198839,N,0,0,0,
796.524,199131,N,0,0,0,
797.696,199424,N,0,0,0,
798.852,199713,N,0,0,0,
799.98,199995,N,0,0,0,
801.088,200272,N,0,0,0,
802.16,200540,N,0,0,0,
803.184,200796,N,0,0,0,
804.18,201045,N,0,0,0,
805.188,201297,N,0,0,0,
806.244,201561,N,0,0,0,
807.4,201850,N,0,0,0,
808.464,202116,N,0,0,0,
809.544,202386,N,0,0,0,
810.688,202672,N,0,0,0,
811.9,202975,N,0,0,0,
813.016,203254,N,0,0,0,
814.112,203528,N,0,0,0,
815.216,203804,N,0,0,0,
816.316,204079,N,0,0,0,
817.392,204348,N,0,0,0,
818.464,204616,N,0,0,0,
819.584,204896,N,0,0,0,
820.696,205174,N,0,0,0,
821.816,205454,N,0,0,0,
823.084,205771,N,0,0,0,
824.268,206067,N,0,0,0,
825.452,206363,N,0,0,0,
826.652,206663,N,0,0,0,
827.84,206960,N,0,0,0,
829.048,207262,N,0,0,0,
830.28,207570,N,0,0,0,
831.508,207877,N,0,0,0,
832.752,208188,N,0,0,0,
833.976,208494,N,0,0,0,
835.196,208799,N,0,0,0,
836.4,209100,N,0,0,0,
837.592,209398,N,0,0,0,
838.796,209699,N,0,0,0,
839.984,209996,N,0,0,0,
841.18,210295,N,0,0,0,
842.364,210591,N,0,0,0,
843.56,210890,N,0,0,0,
844.752,211188,N,0,0,0,
845.936,211484,N,0,0,0,
847.112,211778,N,0,0,0,
848.264,212066,N,0,0,0,
849.408,212352,N,0,0,0,
850.54,212635,N,0,0,0,
851.672,212918,N,0,0,0,
852.8,213200,N,0,0,0,
853.9,213475,N,0,0,0,
855.008,213752,N,0,0,0,
856.108,214027,N,0,0,0,
857.18,214295,N,0,0,0,
858.224,214556,N,0,0,0,
859.268,214817,N,0,0,0,
860.304,215076,N,0,0,0,
861.336,215334,N,0,0,0,
862.376,215594,N,0,0,0,
863.412,215853,N,0,0,0,
864.444,216111,N,0,0,0,
865.488,216372,N,0,0,0,
866.532,216633,N,0,0,0,
867.596,216899,N,0,0,0,
868.644,217161,N,0,0,0,
869.716,217429,N,0,0,0,
870.824,217706,N,0,0,0,
871.916,217979,N,0,0,0,
872.992,218248,N,0,0,0,
874.12,218530,N,0,0,0,
875.288,218822,N,0,0,0,
876.512,219128,N,0,0,0,
877.72,219430,N,0,0,0,
878.976,219744,N,0,0,0,
880.276,220069,N,0,0,0,
881.584,220396,N,0,0,0,
882.888,220722,N,0,0,0,
884.196,221049,N,0,0,0,
885.508,221377,N,0,0,0,
886.804,221701,N,0,0,0,
888.12,222030,N,0,0,0,
889.424,222356,N,0,0,0,
890.696,222674,N,0,0,0,
891.932,222983,N,0,0,0,
893.16,223290,N,0,0,0,
894.372,223593,N,0,0,0,
895.556,223889,N,0,0,0,
896.736,224184,N,0,0,0,
897.892,224473,N,0,0,0,
899.048,224762,N,0,0,0,
900.196,225049,N,0,0,0,
901.336,225334,N,0,0,0,
902.484,225621,N,0,0,0,
903.64,225910,N,0,0,0,
904.768,226192,N,0,0,0,
905.904,226476,N,0,0,0,
907.052,226763,N,0,0,0,
908.192,227048,N,0,0,0,
909.332,227333,N,0,0,0,
910.484,227621,N,0,0,0,
911.64,227910,N,0,0,0,
912.808,228202,N,0,0,0,
913.992,228498,N,0,0,0,
915.172,228793,N,0,0,0,
916.36,229090,N,0,0,0,
917.54,229385,N,0,0,0,
918.712,229678,N,0,0,0,
919.868,229967,N,0,0,0,
921.008,230252,N,0,0,0,
922.136,230534,N,0,0,0,
923.268,230817,N,0,0,0,
924.428,231107,N,0,0,0,
925.616,231404,N,0,0,0,
926.82,231705,N,0,0,0,
928.048,232012,N,0,0,0,
929.308,232327,N,0,0,0,
930.556,232639,N,0,0,0,
931.776,232944,N,0,0,0,
932.996,233249,N,0,0,0,
934.208,233552,N,0,0,0,
935.4,233850,N,0,0,0,
936.58,234145,N,0,0,0,
937.712,234428,N,0,0,0,
938.828,234707,N,0,0,0,
939.964,234991,N,0,0,0,
941.08,235270,N,0,0,0,
942.192,235548,N,0,0,0,
943.312,235828,N,0,0,0,
944.416,236104,N,0,0,0,
945.512,236378,N,0,0,0,
946.624,236656,N,0,0,0,
947.72,236930,N,0,0,0,
948.772,237193,N,0,0,0,
949.864,237466,N,0,0,0,
950.936,237734,N,0,0,0,
952.008,238002,N,0,0,0,
953.096,238274,N,0,0,0,
954.144,238536,N,0,0,0,
955.204,238801,N,0,0,0,
956.288,239072,N,0,0,0,
957.404,239351,N,0,0,0,
958.492,239623,N,0,0,0,
959.644,239911,N,0,0,0,
960.744,240186,N,0,0,0,
961.896,240474,N,0,0,0,
963.064,240766,N,0,0,0,
964.18,241045,N,0,0,0,
965.356,241339,N,0,0,0,
966.608,241652,N,0,0,0,
967.828,241957,N,0,0,0,
969.064,242266,N,0,0,0,
970.276,242569,N,0,0,0,
971.472,242868,N,0,0,0,
972.672,243168,N,0,0,0,
973.86,243465,N,0,0,0,
975.012,243753,N,0,0,0,
976.168,244042,N,0,0,0,
977.296,244324,N,0,0,0,
978.432,244608,N,0,0,0,
979.592,244898,N,0,0,0,
980.756,245189,N,0,0,0,
981.932,245483,N,0,0,0,
983.12,245780,N,0,0,0,
984.328,246082,N,0,0,0,
985.524,246381,N,0,0,0,
986.708,246677,N,0,0,0,
987.904,246976,N,0,0,0,
989.092,247273,N,0,0,0,
990.28,247570,N,0,0,0,
991.444,247861,N,0,0,0,
992.576,248144,N,0,0,0,
993.728,248432,N,0,0,0,
994.86,248715,N,0,0,0,
995.96,248990,N,0,0,0,
997.048,249262,N,0,0,0,
998.116,249529,N,0,0,0,
999.144,249786,N,0,0,0,
1000.16,250040,N,0,0,0,
1001.17,250293,N,0,0,0,
1002.16,250541,N,0,0,0,
1003.14,250786,N,0,0,0,
1004.14,251035,N,0,0,0,
1005.14,251285,N,0,0,0,
1006.13,251533,N,0,0,0,
1007.16,251789,N,0,0,0,
1008.19,252047,N,0,0,0,
1009.2,252300,N,0,0,0,
1010.23,252557,N,0,0,0,
1011.32,252829,N,0,0,0,
