time,sample,type,sub,channel,num,aux
121.408,30352,N,0,0,0,
122.4,30600,N,0,0,0,
123.416,30854,N,0,0,0,
124.416,31104,N,0,0,0,
125.408,31352,N,0,0,0,
126.3,31575,N,0,0,0,
127.188,31797,N,0,0,0,
128.064,32016,N,0,0,0,
128.968,32242,N,0,0,0,
129.896,32474,N,0,0,0,
130.836,32709,N,0,0,0,
131.8,32950,N,0,0,0,
132.784,33196,N,0,0,0,
133.744,33436,N,0,0,0,
134.7,33675,N,0,0,0,
135.648,33912,N,0,0,0,
136.568,34142,N,0,0,0,
137.524,34381,N,0,0,0,
138.436,34609,N,0,0,0,
139.384,34846,N,0,0,0,
140.36,35090,N,0,0,0,
141.316,35329,N,0,0,0,
142.232,35558,N,0,0,0,
143.176,35794,N,0,0,0,
144.104,36026,N,0,0,0,
144.996,36249,N,0,0,0,
145.868,36467,N,0,0,0,
146.72,36680,N,0,0,0,
147.604,36901,N,0,0,0,
148.528,37132,N,0,0,0,
149.476,37369,N,0,0,0,
150.448,37612,N,0,0,0,
151.42,37855,N,0,0,0,
152.4,38100,N,0,0,0,
153.348,38337,N,0,0,0,
154.284,38571,N,0,0,0,
155.212,38803,N,0,0,0,
156.156,39039,N,0,0,0,
157.176,39294,N,0,0,0,
158.204,39551,N,0,0,0,
159.204,39801,N,0,0,0,
160.152,40038,N,0,0,0,
161.056,40264,N,0,0,0,
161.932,40483,N,0,0,0,
162.804,40701,N,0,0,0,
163.676,40919,N,0,0,0,
164.548,41137,N,0,0,0,
165.412,41353,N,0,0,0,
166.284,41571,N,0,0,0,
167.228,41807,N,0,0,0,
168.176,42044,N,0,0,0,
169.032,42258,N,0,0,0,
169.832,42458,N,0,0,0,
170.616,42654,N,0,0,0,
171.396,42849,N,0,0,0,
172.188,43047,N,0,0,0,
172.992,43248,N,0,0,0,
173.808,43452,N,0,0,0,
174.624,43656,N,0,0,0,
175.456,43864,N,0,0,0,
176.284,44071,N,0,0,0,
177.132,44283,N,0,0,0,
178,44500,N,0,0,0,
178.852,44713,N,0,0,0,
179.696,44924,N,0,0,0,
180.556,45139,N,0,0,0,
181.424,45356,N,0,0,0,
182.312,45578,N,0,0,0,
183.232,45808,N,0,0,0,
184.152,46038,N,0,0,0,
185.052,46263,N,0,0,0,
185.944,46486,N,0,0,0,
186.828,46707,N,0,0,0,
187.692,46923,N,0,0,0,
188.544,47136,N,0,0,0,
189.412,47353,N,0,0,0,
190.288,47572,N,0,0,0,
191.168,47792,N,0,0,0,
192.024,48006,N,0,0,0,
192.948,48237,N,0,0,0,
193.948,48487,N,0,0,0,
194.944,48736,N,0,0,0,
195.904,48976,N,0,0,0,
196.852,49213,N,0,0,0,
197.752,49438,N,0,0,0,
198.616,49654,N,0,0,0,
199.488,49872,N,0,0,0,
200.38,50095,N,0,0,0,
201.292,50323,N,0,0,0,
202.196,50549,N,0,0,0,
203.088,50772,N,0,0,0,
204,51000,N,0,0,0,
204.932,51233,N,0,0,0,
205.884,51471,N,0,0,0,
206.828,51707,N,0,0,0,
207.732,51933,N,0,0,0,
208.628,52157,N,0,0,0,
209.54,52385,N,0,0,0,
210.476,52619,N,0,0,0,
211.356,52839,N,0,0,0,
212.18,53045,N,0,0,0,
213,53250,N,0,0,0,
213.852,53463,N,0,0,0,
214.736,53684,N,0,0,0,
215.7,53925,N,0,0,0,
216.664,54166,N,0,0,0,
217.624,54406,N,0,0,0,
218.556,54639,N,0,0,0,
219.52,54880,N,0,0,0,
220.496,55124,N,0,0,0,
221.44,55360,N,0,0,0,
222.36,55590,N,0,0,0,
223.236,55809,N,0,0,0,
224.112,56028,N,0,0,0,
224.944,56236,N,0,0,0,
225.796,56449,N,0,0,0,
226.676,56669,N,0,0,0,
227.628,56907,N,0,0,0,
228.616,57154,N,0,0,0,
229.62,57405,N,0,0,0,
230.636,57659,N,0,0,0,
231.628,57907,N,0,0,0,
232.564,58141,N,0,0,0,
233.464,58366,N,0,0,0,
234.348,58587,N,0,0,0,
235.224,58806,N,0,0,0,
236.14,59035,N,0,0,0,
237.124,59281,N,0,0,0,
238.124,59531,N,0,0,0,
239.1,59775,N,0,0,0,
240.036,60009,N,0,0,0,
240.948,60237,N,0,0,0,
241.836,60459,N,0,0,0,
242.72,60680,N,0,0,0,
243.608,60902,N,0,0,0,
244.496,61124,N,0,0,0,
245.436,61359,N,0,0,0,
246.416,61604,N,0,0,0,
247.392,61848,N,0,0,0,
248.352,62088,N,0,0,0,
249.316,62329,N,0,0,0,
250.256,62564,N,0,0,0,
251.148,62787,N,0,0,0,
252.016,63004,N,0,0,0,
252.864,63216,N,0,0,0,
253.724,63431,N,0,0,0,
254.588,63647,N,0,0,0,
255.504,63876,N,0,0,0,
256.468,64117,N,0,0,0,
257.456,64364,N,0,0,0,
258.416,64604,N,0,0,0,
259.356,64839,N,0,0,0,
260.268,65067,N,0,0,0,
261.164,65291,N,0,0,0,
262.04,65510,N,0,0,0,
262.916,65729,N,0,0,0,
263.832,65958,N,0,0,0,
264.76,66190,N,0,0,0,
265.696,66424,N,0,0,0,
266.588,66647,N,0,0,0,
267.432,66858,N,0,0,0,
268.284,67071,N,0,0,0,
269.172,67293,N,0,0,0,
270.088,67522,N,0,0,0,
271.024,67756,N,0,0,0,
271.972,67993,N,0,0,0,
272.912,68228,N,0,0,0,
273.832,68458,N,0,0,0,
274.776,68694,N,0,0,0,
275.748,68937,N,0,0,0,
276.72,69180,N,0,0,0,
277.696,69424,N,0,0,0,
278.66,69665,N,0,0,0,
279.588,69897,N,0,0,0,
280.48,70120,N,0,0,0,
281.332,70333,N,0,0,0,
282.224,70556,N,0,0,0,
283.14,70785,N,0,0,0,
284.104,71026,N,0,0,0,
285.104,71276,N,0,0,0,
286.092,71523,N,0,0,0,
287.052,71763,N,0,0,0,
287.968,71992,N,0,0,0,
288.856,72214,N,0,0,0,
289.744,72436,N,0,0,0,
290.62,72655,N,0,0,0,
291.524,72881,N,0,0,0,
292.504,73126,N,0,0,0,
293.52,73380,N,0,0,0,
294.512,73628,N,0,0,0,
295.46,73865,N,0,0,0,
296.388,74097,N,0,0,0,
297.252,74313,N,0,0,0,
298.092,74523,N,0,0,0,
298.924,74731,N,0,0,0,
299.78,74945,N,0,0,0,
300.692,75173,N,0,0,0,
301.644,75411,N,0,0,0,
302.616,75654,N,0,0,0,
303.576,75894,N,0,0,0,
304.5,76125,N,0,0,0,
305.372,76343,N,0,0,0,
306.212,76553,N,0,0,0,
307.076,76769,N,0,0,0,
307.968,76992,N,0,0,0,
308.816,77204,N,0,0,0,
309.644,77411,N,0,0,0,
310.492,77623,N,0,0,0,
311.368,77842,N,0,0,0,
312.244,78061,N,0,0,0,
313.132,78283,N,0,0,0,
314.012,78503,N,0,0,0,
314.9,78725,N,0,0,0,
315.812,78953,N,0,0,0,
316.728,79182,N,0,0,0,
317.644,79411,N,0,0,0,
318.556,79639,N,0,0,0,
319.456,79864,N,0,0,0,
320.36,80090,N,0,0,0,
321.256,80314,N,0,0,0,
322.144,80536,N,0,0,0,
323.06,80765,N,0,0,0,
323.956,80989,N,0,0,0,
324.872,81218,N,0,0,0,
325.812,81453,N,0,0,0,
326.752,81688,N,0,0,0,
327.684,81921,N,0,0,0,
328.616,82154,N,0,0,0,
329.508,82377,N,0,0,0,
330.404,82601,N,0,0,0,
331.28,82820,N,0,0,0,
332.152,83038,N,0,0,0,
333.048,83262,N,0,0,0,
333.964,83491,N,0,0,0,
334.896,83724,N,0,0,0,
335.792,83948,N,0,0,0,
336.668,84167,N,0,0,0,
337.54,84385,N,0,0,0,
338.432,84608,N,0,0,0,
339.336,84834,N,0,0,0,
340.26,85065,N,0,0,0,
341.176,85294,N,0,0,0,
342.112,85528,N,0,0,0,
343.056,85764,N,0,0,0,
343.98,85995,N,0,0,0,
344.904,86226,N,0,0,0,
345.832,86458,N,0,0,0,
346.76,86690,N,0,0,0,
347.692,86923,N,0,0,0,
348.672,87168,N,0,0,0,
349.628,87407,N,0,0,0,
350.548,87637,N,0,0,0,
351.42,87855,N,0,0,0,
352.26,88065,N,0,0,0,
353.096,88274,N,0,0,0,
353.964,88491,N,0,0,0,
354.856,88714,N,0,0,0,
355.764,88941,N,0,0,0,
356.68,89170,N,0,0,0,
357.576,89394,N,0,0,0,
358.5,89625,N,0,0,0,
359.464,89866,N,0,0,0,
360.428,90107,N,0,0,0,
361.396,90349,N,0,0,0,
362.356,90589,N,0,0,0,
363.272,90818,N,0,0,0,
364.148,91037,N,0,0,0,
365.028,91257,N,0,0,0,
365.944,91486,N,0,0,0,
366.872,91718,N,0,0,0,
367.824,91956,N,0,0,0,
368.748,92187,N,0,0,0,
369.664,92416,N,0,0,0,
370.576,92644,N,0,0,0,
371.512,92878,N,0,0,0,
372.492,93123,N,0,0,0,
373.436,93359,N,0,0,0,
374.356,93589,N,0,0,0,
375.232,93808,N,0,0,0,
376.072,94018,N,0,0,0,
376.912,94228,N,0,0,0,
377.804,94451,N,0,0,0,
378.768,94692,N,0,0,0,
379.732,94933,N,0,0,0,
380.664,95166,N,0,0,0,
381.544,95386,N,0,0,0,
382.428,95607,N,0,0,0,
383.352,95838,N,0,0,0,
384.308,96077,N,0,0,0,
385.256,96314,N,0,0,0,
386.188,96547,N,0,0,0,
387.092,96773,N,0,0,0,
387.96,96990,N,0,0,0,
388.828,97207,N,0,0,0,
389.72,97430,N,0,0,0,
390.644,97661,N,0,0,0,
391.576,97894,N,0,0,0,
392.504,98126,N,0,0,0,
393.432,98358,N,0,0,0,
394.368,98592,N,0,0,0,
395.3,98825,N,0,0,0,
396.2,99050,N,0,0,0,
397.064,99266,N,0,0,0,
397.916,99479,N,0,0,0,
398.756,99689,N,0,0,0,
399.632,99908,N,0,0,0,
400.54,100135,N,0,0,0,
401.456,100364,N,0,0,0,
402.36,100590,N,0,0,0,
403.232,100808,N,0,0,0,
404.1,101025,N,0,0,0,
404.996,101249,N,0,0,0,
405.924,101481,N,0,0,0,
406.88,101720,N,0,0,0,
407.848,101962,N,0,0,0,
408.808,102202,N,0,0,0,
409.752,102438,N,0,0,0,
410.672,102668,N,0,0,0,
411.568,102892,N,0,0,0,
412.452,103113,N,0,0,0,
413.328,103332,N,0,0,0,
414.2,103550,N,0,0,0,
415.056,103764,N,0,0,0,
415.92,103980,N,0,0,0,
416.78,104195,N,0,0,0,
417.676,104419,N,0,0,0,
418.616,104654,N,0,0,0,
419.54,104885,N,0,0,0,
420.46,105115,N,0,0,0,
421.352,105338,N,0,0,0,
422.2,105550,N,0,0,0,
423.04,105760,N,0,0,0,
423.892,105973,N,0,0,0,
424.756,106189,N,0,0,0,
425.636,106409,N,0,0,0,
426.528,106632,N,0,0,0,
427.396,106849,N,0,0,0,
428.264,107066,N,0,0,0,
429.14,107285,N,0,0,0,
430.068,107517,N,0,0,0,
431.004,107751,N,0,0,0,
431.94,107985,N,0,0,0,
432.836,108209,N,0,0,0,
433.7,108425,N,0,0,0,
434.58,108645,N,0,0,0,
435.468,108867,N,0,0,0,
436.372,109093,N,0,0,0,
437.304,109326,N,0,0,0,
438.228,109557,N,0,0,0,
439.116,109779,N,0,0,0,
440.04,110010,N,0,0,0,
440.956,110239,N,0,0,0,
441.884,110471,N,0,0,0,
442.796,110699,N,0,0,0,
443.692,110923,N,0,0,0,
444.576,111144,N,0,0,0,
445.452,111363,N,0,0,0,
446.392,111598,N,0,0,0,
447.344,111836,N,0,0,0,
448.292,112073,N,0,0,0,
449.228,112307,N,0,0,0,
450.14,112535,N,0,0,0,
451.024,112756,N,0,0,0,
451.876,112969,N,0,0,0,
452.704,113176,N,0,0,0,
453.532,113383,N,0,0,0,
454.368,113592,N,0,0,0,
455.296,113824,N,0,0,0,
456.296,114074,N,0,0,0,
457.304,114326,N,0,0,0,
458.272,114568,N,0,0,0,
459.188,114797,N,0,0,0,
460.06,115015,N,0,0,0,
460.912,115228,N,0,0,0,
461.764,115441,N,0,0,0,
462.608,115652,N,0,0,0,
463.468,115867,N,0,0,0,
464.336,116084,N,0,0,0,
465.22,116305,N,0,0,0,
466.12,116530,N,0,0,0,
467.032,116758,N,0,0,0,
467.936,116984,N,0,0,0,
468.804,117201,N,0,0,0,
469.668,117417,N,0,0,0,
470.516,117629,N,0,0,0,
471.36,117840,N,0,0,0,
472.268,118067,N,0,0,0,
473.144,118286,N,0,0,0,
473.992,118498,N,0,0,0,
474.8,118700,N,0,0,0,
475.592,118898,N,0,0,0,
476.368,119092,N,0,0,0,
477.136,119284,N,0,0,0,
477.92,119480,N,0,0,0,
478.728,119682,N,0,0,0,
479.54,119885,N,0,0,0,
480.368,120092,N,0,0,0,
481.244,120311,N,0,0,0,
482.116,120529,N,0,0,0,
483,120750,N,0,0,0,
483.864,120966,N,0,0,0,
484.7,121175,N,0,0,0,
485.5,121375,N,0,0,0,
486.32,121580,N,0,0,0,
487.16,121790,N,0,0,0,
488.016,122004,N,0,0,0,
488.88,122220,N,0,0,0,
489.72,122430,N,0,0,0,
490.596,122649,N,0,0,0,
491.48,122870,N,0,0,0,
492.376,123094,N,0,0,0,
493.284,123321,N,0,0,0,
494.192,123548,N,0,0,0,
495.072,123768,N,0,0,0,
495.94,123985,N,0,0,0,
496.796,124199,N,0,0,0,
497.672,124418,N,0,0,0,
498.548,124637,N,0,0,0,
499.436,124859,N,0,0,0,
500.332,125083,N,0,0,0,
501.188,125297,N,0,0,0,
502.04,125510,N,0,0,0,
502.888,125722,N,0,0,0,
503.744,125936,N,0,0,0,
504.652,126163,N,0,0,0,
505.632,126408,N,0,0,0,
506.584,126646,N,0,0,0,
507.52,126880,N,0,0,0,
508.436,127109,N,0,0,0,
509.312,127328,N,0,0,0,
510.164,127541,N,0,0,0,
511.008,127752,N,0,0,0,
511.852,127963,N,0,0,0,
512.708,128177,N,0,0,0,
513.576,128394,N,0,0,0,
514.448,128612,N,0,0,0,
515.324,128831,N,0,0,0,
516.2,129050,N,0,0,0,
517.076,129269,N,0,0,0,
517.912,129478,N,0,0,0,
518.74,129685,N,0,0,0,
519.568,129892,N,0,0,0,
520.412,130103,N,0,0,0,
521.316,130329,N,0,0,0,
522.26,130565,N,0,0,0,
523.208,130802,N,0,0,0,
524.148,131037,N,0,0,0,
525.064,131266,N,0,0,0,
525.956,131489,N,0,0,0,
526.836,131709,N,0,0,0,
527.704,131926,N,0,0,0,
528.552,132138,N,0,0,0,
529.4,132350,N,0,0,0,
530.256,132564,N,0,0,0,
531.128,132782,N,0,0,0,
532.08,133020,N,0,0,0,
533.064,133266,N,0,0,0,
534.024,133506,N,0,0,0,
534.944,133736,N,0,0,0,
535.852,133963,N,0,0,0,
536.728,134182,N,0,0,0,
537.576,134394,N,0,0,0,
538.42,134605,N,0,0,0,
539.268,134817,N,0,0,0,
540.172,135043,N,0,0,0,
541.148,135287,N,0,0,0,
542.128,135532,N,0,0,0,
543.092,135773,N,0,0,0,
544.032,136008,N,0,0,0,
544.96,136240,N,0,0,0,
545.84,136460,N,0,0,0,
546.708,136677,N,0,0,0,
547.572,136893,N,0,0,0,
548.48,137120,N,0,0,0,
549.396,137349,N,0,0,0,
550.344,137586,N,0,0,0,
551.308,137827,N,0,0,0,
552.228,138057,N,0,0,0,
553.128,138282,N,0,0,0,
553.992,138498,N,0,0,0,
554.872,138718,N,0,0,0,
555.812,138953,N,0,0,0,
556.772,139193,N,0,0,0,
557.716,139429,N,0,0,0,
558.644,139661,N,0,0,0,
559.54,139885,N,0,0,0,
560.4,140100,N,0,0,0,
561.256,140314,N,0,0,0,
562.136,140534,N,0,0,0,
563.016,140754,N,0,0,0,
563.908,140977,N,0,0,0,
564.808,141202,N,0,0,0,
565.696,141424,N,0,0,0,
566.588,141647,N,0,0,0,
567.472,141868,N,0,0,0,
568.356,142089,N,0,0,0,
569.296,142324,N,0,0,0,
570.252,142563,N,0,0,0,
571.216,142804,N,0,0,0,
572.168,143042,N,0,0,0,
573.076,143269,N,0,0,0,
573.96,143490,N,0,0,0,
574.82,143705,N,0,0,0,
575.676,143919,N,0,0,0,
576.552,144138,N,0,0,0,
577.448,144362,N,0,0,0,
578.372,144593,N,0,0,0,
579.352,144838,N,0,0,0,
580.368,145092,N,0,0,0,
581.368,145342,N,0,0,0,
582.336,145584,N,0,0,0,
583.256,145814,N,0,0,0,
584.14,146035,N,0,0,0,
585,146250,N,0,0,0,
585.84,146460,N,0,0,0,
586.7,146675,N,0,0,0,
587.576,146894,N,0,0,0,
588.48,147120,N,0,0,0,
589.464,147366,N,0,0,0,
590.472,147618,N,0,0,0,
591.488,147872,N,0,0,0,
592.488,148122,N,0,0,0,
593.436,148359,N,0,0,0,
594.34,148585,N,0,0,0,
595.212,148803,N,0,0,0,
596.104,149026,N,0,0,0,
597.036,149259,N,0,0,0,
597.98,149495,N,0,0,0,
598.94,149735,N,0,0,0,
599.924,149981,N,0,0,0,
600.928,150232,N,0,0,0,
601.912,150478,N,0,0,0,
602.876,150719,N,0,0,0,
603.792,150948,N,0,0,0,
604.684,151171,N,0,0,0,
605.556,151389,N,0,0,0,
606.396,151599,N,0,0,0,
607.284,151821,N,0,0,0,
608.144,152036,N,0,0,0,
609.036,152259,N,0,0,0,
609.968,152492,N,0,0,0,
610.936,152734,N,0,0,0,
611.868,152967,N,0,0,0,
612.832,153208,N,0,0,0,
613.784,153446,N,0,0,0,
614.74,153685,N,0,0,0,
615.648,153912,N,0,0,0,
616.56,154140,N,0,0,0,
617.472,154368,N,0,0,0,
618.392,154598,N,0,0,0,
619.316,154829,N,0,0,0,
620.232,155058,N,0,0,0,
621.112,155278,N,0,0,0,
621.988,155497,N,0,0,0,
622.88,155720,N,0,0,0,
623.8,155950,N,0,0,0,
624.728,156182,N,0,0,0,
625.648,156412,N,0,0,0,
626.588,156647,N,0,0,0,
627.54,156885,N,0,0,0,
628.496,157124,N,0,0,0,
629.432,157358,N,0,0,0,
630.352,157588,N,0,0,0,
631.248,157812,N,0,0,0,
632.104,158026,N,0,0,0,
632.964,158241,N,0,0,0,
633.824,158456,N,0,0,0,
634.704,158676,N,0,0,0,
635.62,158905,N,0,0,0,
636.548,159137,N,0,0,0,
637.472,159368,N,0,0,0,
638.376,159594,N,0,0,0,
639.268,159817,N,0,0,0,
640.144,160036,N,0,0,0,
641.008,160252,N,0,0,0,
641.856,160464,N,0,0,0,
642.708,160677,N,0,0,0,
643.576,160894,N,0,0,0,
644.484,161121,N,0,0,0,
645.436,161359,N,0,0,0,
646.396,161599,N,0,0,0,
647.312,161828,N,0,0,0,
648.184,162046,N,0,0,0,
649.048,162262,N,0,0,0,
649.92,162480,N,0,0,0,
650.792,162698,N,0,0,0,
651.684,162921,N,0,0,0,
652.608,163152,N,0,0,0,
653.52,163380,N,0,0,0,
654.44,163610,N,0,0,0,
655.352,163838,N,0,0,0,
656.28,164070,N,0,0,0,
657.204,164301,N,0,0,0,
658.12,164530,N,0,0,0,
659.06,164765,N,0,0,0,
659.984,164996,N,0,0,0,
660.876,165219,N,0,0,0,
661.808,165452,N,0,0,0,
662.732,165683,N,0,0,0,
663.644,165911,N,0,0,0,
664.532,166133,N,0,0,0,
665.392,166348,N,0,0,0,
666.264,166566,N,0,0,0,
667.188,166797,N,0,0,0,
668.148,167037,N,0,0,0,
669.116,167279,N,0,0,0,
670.068,167517,N,0,0,0,
670.988,167747,N,0,0,0,
671.88,167970,N,0,0,0,
672.796,168199,N,0,0,0,
673.712,168428,N,0,0,0,
674.624,168656,N,0,0,0,
675.504,168876,N,0,0,0,
676.4,169100,N,0,0,0,
677.356,169339,N,0,0,0,
678.3,169575,N,0,0,0,
679.24,169810,N,0,0,0,
680.164,170041,N,0,0,0,
681.064,170266,N,0,0,0,
681.944,170486,N,0,0,0,
682.828,170707,N,0,0,0,
683.704,170926,N,0,0,0,
684.592,171148,N,0,0,0,
685.488,171372,N,0,0,0,
686.36,171590,N,0,0,0,
687.224,171806,N,0,0,0,
688.104,172026,N,0,0,0,
688.932,172233,N,0,0,0,
689.8,172450,N,0,0,0,
690.62,172655,N,0,0,0,
691.424,172856,N,0,0,0,
692.252,173063,N,0,0,0,
693.076,173269,N,0,0,0,
693.908,173477,N,0,0,0,
694.74,173685,N,0,0,0,
695.6,173900,N,0,0,0,
696.5,174125,N,0,0,0,
697.428,174357,N,0,0,0,
698.356,174589,N,0,0,0,
699.272,174818,N,0,0,0,
700.144,175036,N,0,0,0,
700.996,175249,N,0,0,0,
701.836,175459,N,0,0,0,
702.692,175673,N,0,0,0,
703.552,175888,N,0,0,0,
704.396,176099,N,0,0,0,
705.264,176316,N,0,0,0,
706.152,176538,N,0,0,0,
707.068,176767,N,0,0,0,
708.044,177011,N,0,0,0,
709.012,177253,N,0,0,0,
709.992,177498,N,0,0,0,
710.952,177738,N,0,0,0,
711.876,177969,N,0,0,0,
712.764,178191,N,0,0,0,
713.62,178405,N,0,0,0,
714.472,178618,N,0,0,0,
715.356,178839,N,0,0,0,
716.272,179068,N,0,0,0,
717.216,179304,N,0,0,0,
718.172,179543,N,0,0,0,
719.124,179781,N,0,0,0,
720.032,180008,N,0,0,0,
720.904,180226,N,0,0,0,
721.768,180442,N,0,0,0,
722.652,180663,N,0,0,0,
723.548,180887,N,0,0,0,
724.444,181111,N,0,0,0,
725.344,181336,N,0,0,0,
726.212,181553,N,0,0,0,
727.108,181777,N,0,0,0,
728,182000,N,0,0,0,
728.888,182222,N,0,0,0,
729.748,182437,N,0,0,0,
730.592,182648,N,0,0,0,
731.412,182853,N,0,0,0,
732.256,183064,N,0,0,0,
733.176,183294,N,0,0,0,
734.124,183531,N,0,0,0,
735.04,183760,N,0,0,0,
735.936,183984,N,0,0,0,
736.824,184206,N,0,0,0,
737.692,184423,N,0,0,0,
738.536,184634,N,0,0,0,
739.368,184842,N,0,0,0,
740.192,185048,N,0,0,0,
741.012,185253,N,0,0,0,
741.812,185453,N,0,0,0,
742.6,185650,N,0,0,0,
743.42,185855,N,0,0,0,
744.284,186071,N,0,0,0,
745.152,186288,N,0,0,0,
746,186500,N,0,0,0,
746.816,186704,N,0,0,0,
747.6,186900,N,0,0,0,
748.38,187095,N,0,0,0,
749.156,187289,N,0,0,0,
749.936,187484,N,0,0,0,
750.716,187679,N,0,0,0,
751.5,187875,N,0,0,0,
752.292,188073,N,0,0,0,
753.1,188275,N,0,0,0,
753.928,188482,N,0,0,0,
754.784,188696,N,0,0,0,
755.644,188911,N,0,0,0,
756.504,189126,N,0,0,0,
757.36,189340,N,0,0,0,
758.216,189554,N,0,0,0,
759.072,189768,N,0,0,0,
759.912,189978,N,0,0,0,
760.752,190188,N,0,0,0,
761.596,190399,N,0,0,0,
762.448,190612,N,0,0,0,
763.32,190830,N,0,0,0,
764.204,191051,N,0,0,0,
765.108,191277,N,0,0,0,
766.056,191514,N,0,0,0,
767.016,191754,N,0,0,0,
767.96,191990,N,0,0,0,
768.876,192219,N,0,0,0,
769.76,192440,N,0,0,0,
770.616,192654,N,0,0,0,
771.456,192864,N,0,0,0,
772.3,193075,N,0,0,0,
773.172,193293,N,0,0,0,
774.14,193535,N,0,0,0,
775.16,193790,N,0,0,0,
776.184,194046,N,0,0,0,
777.204,194301,N,0,0,0,
778.184,194546,N,0,0,0,
779.104,194776,N,0,0,0,
779.972,194993,N,0,0,0,
780.868,195217,N,0,0,0,
781.784,195446,N,0,0,0,
782.708,195677,N,0,0,0,
783.636,195909,N,0,0,0,
784.56,196140,N,0,0,0,
785.468,196367,N,0,0,0,
786.344,196586,N,0,0,0,
787.204,196801,N,0,0,0,
