time,sample,type,sub,channel,num,aux
238.948,59737,N,0,0,0,
239.908,59977,N,0,0,0,
240.952,60238,N,0,0,0,
241.996,60499,N,0,0,0,
242.948,60737,N,0,0,0,
243.92,60980,N,0,0,0,
244.964,61241,N,0,0,0,
245.916,61479,N,0,0,0,
246.888,61722,N,0,0,0,
248,62000,N,0,0,0,
249.088,62272,N,0,0,0,
250.08,62520,N,0,0,0,
251.144,62786,N,0,0,0,
252.204,63051,N,0,0,0,
253.204,63301,N,0,0,0,
254.156,63539,N,0,0,0,
255.14,63785,N,0,0,0,
256.184,64046,N,0,0,0,
257.18,64295,N,0,0,0,
258.072,64518,N,0,0,0,
259.028,64757,N,0,0,0,
260.148,65037,N,0,0,0,
261.172,65293,N,0,0,0,
262.148,65537,N,0,0,0,
263.24,65810,N,0,0,0,
264.352,66088,N,0,0,0,
265.336,66334,N,0,0,0,
266.312,66578,N,0,0,0,
267.36,66840,N,0,0,0,
268.432,67108,N,0,0,0,
269.488,67372,N,0,0,0,
270.468,67617,N,0,0,0,
271.472,67868,N,0,0,0,
272.524,68131,N,0,0,0,
273.596,68399,N,0,0,0,
274.56,68640,N,0,0,0,
275.584,68896,N,0,0,0,
276.664,69166,N,0,0,0,
277.724,69431,N,0,0,0,
278.676,69669,N,0,0,0,
279.648,69912,N,0,0,0,
280.696,70174,N,0,0,0,
281.736,70434,N,0,0,0,
282.696,70674,N,0,0,0,
283.74,70935,N,0,0,0,
284.816,71204,N,0,0,0,
285.876,71469,N,0,0,0,
286.896,71724,N,0,0,0,
287.924,71981,N,0,0,0,
288.964,72241,N,0,0,0,
289.956,72489,N,0,0,0,
291.02,72755,N,0,0,0,
292.016,73004,N,0,0,0,
292.916,73229,N,0,0,0,
293.784,73446,N,0,0,0,
294.704,73676,N,0,0,0,
295.776,73944,N,0,0,0,
296.804,74201,N,0,0,0,
297.78,74445,N,0,0,0,
298.824,74706,N,0,0,0,
299.856,74964,N,0,0,0,
300.88,75220,N,0,0,0,
301.892,75473,N,0,0,0,
302.9,75725,N,0,0,0,
303.912,75978,N,0,0,0,
304.9,76225,N,0,0,0,
305.74,76435,N,0,0,0,
306.584,76646,N,0,0,0,
307.48,76870,N,0,0,0,
308.5,77125,N,0,0,0,
309.524,77381,N,0,0,0,
310.468,77617,N,0,0,0,
311.452,77863,N,0,0,0,
312.516,78129,N,0,0,0,
313.56,78390,N,0,0,0,
314.496,78624,N,0,0,0,
315.376,78844,N,0,0,0,
316.324,79081,N,0,0,0,
317.408,79352,N,0,0,0,
318.448,79612,N,0,0,0,
319.34,79835,N,0,0,0,
320.204,80051,N,0,0,0,
321,80250,N,0,0,0,
321.808,80452,N,0,0,0,
322.9,80725,N,0,0,0,
323.968,80992,N,0,0,0,
324.98,81245,N,0,0,0,
326.06,81515,N,0,0,0,
327.168,81792,N,0,0,0,
328.264,82066,N,0,0,0,
329.28,82320,N,0,0,0,
330.264,82566,N,0,0,0,
331.284,82821,N,0,0,0,
332.328,83082,N,0,0,0,
333.32,83330,N,0,0,0,
334.232,83558,N,0,0,0,
335.164,83791,N,0,0,0,
336.148,84037,N,0,0,0,
337.088,84272,N,0,0,0,
338.128,84532,N,0,0,0,
339.176,84794,N,0,0,0,
340.14,85035,N,0,0,0,
341.156,85289,N,0,0,0,
342.224,85556,N,0,0,0,
343.28,85820,N,0,0,0,
344.212,86053,N,0,0,0,
345.188,86297,N,0,0,0,
346.24,86560,N,0,0,0,
347.24,86810,N,0,0,0,
348.152,87038,N,0,0,0,
349.212,87303,N,0,0,0,
350.324,87581,N,0,0,0,
351.328,87832,N,0,0,0,
352.38,88095,N,0,0,0,
353.476,88369,N,0,0,0,
354.544,88636,N,0,0,0,
355.596,88899,N,0,0,0,
356.684,89171,N,0,0,0,
357.74,89435,N,0,0,0,
358.744,89686,N,0,0,0,
359.812,89953,N,0,0,0,
360.868,90217,N,0,0,0,
361.82,90455,N,0,0,0,
362.852,90713,N,0,0,0,
363.924,90981,N,0,0,0,
364.948,91237,N,0,0,0,
365.992,91498,N,0,0,0,
367.02,91755,N,0,0,0,
367.936,91984,N,0,0,0,
368.884,92221,N,0,0,0,
369.92,92480,N,0,0,0,
370.972,92743,N,0,0,0,
371.932,92983,N,0,0,0,
372.916,93229,N,0,0,0,
373.956,93489,N,0,0,0,
374.992,93748,N,0,0,0,
375.972,93993,N,0,0,0,
377.008,94252,N,0,0,0,
378.072,94518,N,0,0,0,
379.088,94772,N,0,0,0,
380.132,95033,N,0,0,0,
381.172,95293,N,0,0,0,
382.148,95537,N,0,0,0,
383.144,95786,N,0,0,0,
384.128,96032,N,0,0,0,
385.012,96253,N,0,0,0,
385.952,96488,N,0,0,0,
387.04,96760,N,0,0,0,
388.06,97015,N,0,0,0,
389.02,97255,N,0,0,0,
390.056,97514,N,0,0,0,
391.116,97779,N,0,0,0,
392.072,98018,N,0,0,0,
393.04,98260,N,0,0,0,
394.028,98507,N,0,0,0,
394.976,98744,N,0,0,0,
395.84,98960,N,0,0,0,
396.78,99195,N,0,0,0,
397.848,99462,N,0,0,0,
398.812,99703,N,0,0,0,
399.784,99946,N,0,0,0,
400.832,100208,N,0,0,0,
401.9,100475,N,0,0,0,
402.872,100718,N,0,0,0,
403.896,100974,N,0,0,0,
404.924,101231,N,0,0,0,
405.932,101483,N,0,0,0,
406.956,101739,N,0,0,0,
407.984,101996,N,0,0,0,
408.968,102242,N,0,0,0,
409.988,102497,N,0,0,0,
411.036,102759,N,0,0,0,
412.072,103018,N,0,0,0,
413.116,103279,N,0,0,0,
414.112,103528,N,0,0,0,
415.1,103775,N,0,0,0,
416.1,104025,N,0,0,0,
417.072,104268,N,0,0,0,
417.936,104484,N,0,0,0,
418.808,104702,N,0,0,0,
419.768,104942,N,0,0,0,
420.756,105189,N,0,0,0,
421.712,105428,N,0,0,0,
422.712,105678,N,0,0,0,
423.724,105931,N,0,0,0,
424.616,106154,N,0,0,0,
425.56,106390,N,0,0,0,
426.592,106648,N,0,0,0,
427.576,106894,N,0,0,0,
428.64,107160,N,0,0,0,
429.712,107428,N,0,0,0,
430.688,107672,N,0,0,0,
431.712,107928,N,0,0,0,
432.776,108194,N,0,0,0,
433.756,108439,N,0,0,0,
434.728,108682,N,0,0,0,
435.724,108931,N,0,0,0,
436.684,109171,N,0,0,0,
437.68,109420,N,0,0,0,
438.708,109677,N,0,0,0,
439.656,109914,N,0,0,0,
440.64,110160,N,0,0,0,
441.688,110422,N,0,0,0,
442.64,110660,N,0,0,0,
443.628,110907,N,0,0,0,
444.664,111166,N,0,0,0,
445.616,111404,N,0,0,0,
446.58,111645,N,0,0,0,
447.596,111899,N,0,0,0,
448.48,112120,N,0,0,0,
449.376,112344,N,0,0,0,
450.428,112607,N,0,0,0,
451.524,112881,N,0,0,0,
452.48,113120,N,0,0,0,
453.448,113362,N,0,0,0,
454.54,113635,N,0,0,0,
455.632,113908,N,0,0,0,
456.712,114178,N,0,0,0,
457.68,114420,N,0,0,0,
458.62,114655,N,0,0,0,
459.632,114908,N,0,0,0,
460.688,115172,N,0,0,0,
461.536,115384,S,0,0,0,
462.304,115576,S,0,0,0,
463.08,115770,S,0,0,0,
463.956,115989,N,0,0,0,
465.124,116281,N,0,0,0,
466.216,116554,N,0,0,0,
467.128,116782,N,0,0,0,
467.96,116990,N,0,0,0,
468.984,117246,N,0,0,0,
470.148,117537,N,0,0,0,
471.268,117817,N,0,0,0,
472.356,118089,N,0,0,0,
473.416,118354,N,0,0,0,
474.444,118611,N,0,0,0,
475.5,118875,N,0,0,0,
476.568,119142,N,0,0,0,
477.616,119404,N,0,0,0,
478.628,119657,N,0,0,0,
479.484,119871,S,0,0,0,
480.36,120090,N,0,0,0,
481.336,120334,N,0,0,0,
482.38,120595,N,0,0,0,
483.316,120829,N,0,0,0,
484.236,121059,N,0,0,0,
485.276,121319,N,0,0,0,
486.368,121592,N,0,0,0,
487.416,121854,N,0,0,0,
488.416,122104,N,0,0,0,
489.456,122364,N,0,0,0,
490.5,122625,N,0,0,0,
491.504,122876,N,0,0,0,
492.56,123140,N,0,0,0,
493.612,123403,N,0,0,0,
494.604,123651,N,0,0,0,
495.648,123912,N,0,0,0,
496.712,124178,N,0,0,0,
497.78,124445,N,0,0,0,
498.74,124685,N,0,0,0,
499.68,124920,N,0,0,0,
500.66,125165,N,0,0,0,
501.732,125433,N,0,0,0,
502.68,125670,N,0,0,0,
503.684,125921,N,0,0,0,
504.804,126201,N,0,0,0,
505.892,126473,N,0,0,0,
506.876,126719,N,0,0,0,
507.912,126978,N,0,0,0,
508.956,127239,N,0,0,0,
509.992,127498,N,0,0,0,
511.012,127753,N,0,0,0,
511.98,127995,N,0,0,0,
512.888,128222,N,0,0,0,
513.716,128429,N,0,0,0,
514.54,128635,N,0,0,0,
515.408,128852,N,0,0,0,
516.428,129107,N,0,0,0,
517.368,129342,N,0,0,0,
518.388,129597,N,0,0,0,
519.364,129841,N,0,0,0,
520.316,130079,N,0,0,0,
521.332,130333,N,0,0,0,
522.34,130585,N,0,0,0,
523.344,130836,N,0,0,0,
524.308,131077,N,0,0,0,
525.16,131290,N,0,0,0,
525.972,131493,N,0,0,0,
526.836,131709,N,0,0,0,
527.672,131918,N,0,0,0,
528.604,132151,N,0,0,0,
529.704,132426,N,0,0,0,
530.784,132696,N,0,0,0,
531.748,132937,N,0,0,0,
532.648,133162,N,0,0,0,
533.588,133397,N,0,0,0,
534.588,133647,N,0,0,0,
535.632,133908,N,0,0,0,
536.696,134174,N,0,0,0,
537.64,134410,N,0,0,0,
538.652,134663,N,0,0,0,
539.724,134931,N,0,0,0,
540.792,135198,N,0,0,0,
541.832,135458,N,0,0,0,
542.884,135721,N,0,0,0,
543.868,135967,N,0,0,0,
544.88,136220,N,0,0,0,
545.912,136478,N,0,0,0,
546.852,136713,N,0,0,0,
547.744,136936,N,0,0,0,
548.72,137180,N,0,0,0,
549.788,137447,N,0,0,0,
550.868,137717,N,0,0,0,
551.872,137968,N,0,0,0,
552.808,138202,N,0,0,0,
553.772,138443,N,0,0,0,
554.768,138692,N,0,0,0,
555.712,138928,N,0,0,0,
556.72,139180,N,0,0,0,
557.788,139447,N,0,0,0,
558.828,139707,N,0,0,0,
559.76,139940,N,0,0,0,
560.764,140191,N,0,0,0,
561.86,140465,N,0,0,0,
562.912,140728,N,0,0,0,
563.94,140985,N,0,0,0,
564.9,141225,N,0,0,0,
565.936,141484,N,0,0,0,
566.984,141746,N,0,0,0,
567.988,141997,N,0,0,0,
568.956,142239,N,0,0,0,
569.968,142492,N,0,0,0,
570.98,142745,N,0,0,0,
571.912,142978,N,0,0,0,
572.804,143201,N,0,0,0,
573.772,143443,N,0,0,0,
574.808,143702,N,0,0,0,
575.856,143964,N,0,0,0,
576.792,144198,N,0,0,0,
577.76,144440,N,0,0,0,
578.788,144697,N,0,0,0,
579.832,144958,N,0,0,0,
580.816,145204,N,0,0,0,
581.824,145456,N,0,0,0,
582.86,145715,N,0,0,0,
583.78,145945,N,0,0,0,
584.752,146188,N,0,0,0,
585.812,146453,N,0,0,0,
586.872,146718,N,0,0,0,
587.88,146970,N,0,0,0,
588.884,147221,N,0,0,0,
589.9,147475,N,0,0,0,
590.908,147727,N,0,0,0,
591.844,147961,N,0,0,0,
592.832,148208,N,0,0,0,
593.876,148469,N,0,0,0,
594.88,148720,N,0,0,0,
595.884,148971,N,0,0,0,
596.852,149213,N,0,0,0,
597.78,149445,N,0,0,0,
598.748,149687,N,0,0,0,
599.796,149949,N,0,0,0,
600.76,150190,N,0,0,0,
601.772,150443,N,0,0,0,
602.8,150700,N,0,0,0,
603.772,150943,N,0,0,0,
604.836,151209,N,0,0,0,
605.916,151479,N,0,0,0,
606.88,151720,N,0,0,0,
607.868,151967,N,0,0,0,
608.932,152233,N,0,0,0,
609.984,152496,N,0,0,0,
610.96,152740,N,0,0,0,
611.98,152995,N,0,0,0,
613.008,153252,N,0,0,0,
613.952,153488,N,0,0,0,
614.844,153711,N,0,0,0,
615.772,153943,N,0,0,0,
616.82,154205,N,0,0,0,
617.828,154457,N,0,0,0,
618.88,154720,N,0,0,0,
619.924,154981,N,0,0,0,
620.984,155246,N,0,0,0,
621.972,155493,N,0,0,0,
622.944,155736,N,0,0,0,
623.916,155979,N,0,0,0,
624.94,156235,N,0,0,0,
625.872,156468,N,0,0,0,
626.784,156696,N,0,0,0,
627.7,156925,N,0,0,0,
628.636,157159,N,0,0,0,
629.504,157376,N,0,0,0,
630.356,157589,N,0,0,0,
631.252,157813,N,0,0,0,
632.26,158065,N,0,0,0,
633.3,158325,N,0,0,0,
634.236,158559,N,0,0,0,
635.152,158788,N,0,0,0,
636.112,159028,N,0,0,0,
637.124,159281,N,0,0,0,
638.172,159543,N,0,0,0,
639.176,159794,N,0,0,0,
640.148,160037,N,0,0,0,
641.08,160270,N,0,0,0,
642.04,160510,N,0,0,0,
643.064,160766,N,0,0,0,
643.96,160990,N,0,0,0,
644.772,161193,N,0,0,0,
645.604,161401,N,0,0,0,
646.444,161611,N,0,0,0,
647.472,161868,N,0,0,0,
648.608,162152,N,0,0,0,
649.632,162408,N,0,0,0,
650.748,162687,N,0,0,0,
651.848,162962,N,0,0,0,
652.844,163211,N,0,0,0,
653.84,163460,N,0,0,0,
654.84,163710,N,0,0,0,
655.764,163941,N,0,0,0,
656.612,164153,N,0,0,0,
657.452,164363,N,0,0,0,
658.36,164590,N,0,0,0,
659.172,164793,N,0,0,0,
660.044,165011,N,0,0,0,
661.136,165284,N,0,0,0,
662.224,165556,N,0,0,0,
663.204,165801,N,0,0,0,
664.216,166054,N,0,0,0,
665.284,166321,N,0,0,0,
666.36,166590,N,0,0,0,
667.408,166852,N,0,0,0,
668.388,167097,N,0,0,0,
669.416,167354,N,0,0,0,
670.448,167612,N,0,0,0,
671.432,167858,N,0,0,0,
672.484,168121,N,0,0,0,
673.576,168394,N,0,0,0,
674.576,168644,N,0,0,0,
675.632,168908,N,0,0,0,
676.712,169178,N,0,0,0,
677.784,169446,N,0,0,0,
678.772,169693,N,0,0,0,
679.784,169946,N,0,0,0,
680.832,170208,N,0,0,0,
681.828,170457,N,0,0,0,
682.872,170718,N,0,0,0,
683.924,170981,N,0,0,0,
684.916,171229,N,0,0,0,
685.892,171473,N,0,0,0,
686.908,171727,N,0,0,0,
687.964,171991,N,0,0,0,
688.964,172241,N,0,0,0,
689.952,172488,N,0,0,0,
691.004,172751,N,0,0,0,
692.084,173021,N,0,0,0,
693.088,173272,N,0,0,0,
694.024,173506,N,0,0,0,
695.004,173751,N,0,0,0,
696.028,174007,N,0,0,0,
697.036,174259,N,0,0,0,
697.96,174490,N,0,0,0,
698.936,174734,N,0,0,0,
699.984,174996,N,0,0,0,
701,175250,N,0,0,0,
701.912,175478,N,0,0,0,
702.888,175722,N,0,0,0,
703.948,175987,N,0,0,0,
705.032,176258,N,0,0,0,
706.092,176523,N,0,0,0,
707.076,176769,N,0,0,0,
708.108,177027,N,0,0,0,
709.16,177290,N,0,0,0,
710.108,177527,N,0,0,0,
711.08,177770,N,0,0,0,
712.08,178020,N,0,0,0,
713.144,178286,N,0,0,0,
714.18,178545,N,0,0,0,
715.192,178798,N,0,0,0,
716.264,179066,N,0,0,0,
717.348,179337,N,0,0,0,
718.344,179586,N,0,0,0,
719.34,179835,N,0,0,0,
720.352,180088,N,0,0,0,
721.352,180338,N,0,0,0,
722.288,180572,N,0,0,0,
723.308,180827,N,0,0,0,
724.356,181089,N,0,0,0,
725.368,181342,N,0,0,0,
726.384,181596,N,0,0,0,
727.388,181847,N,0,0,0,
728.388,182097,N,0,0,0,
729.288,182322,N,0,0,0,
730.164,182541,N,0,0,0,
731.104,182776,N,0,0,0,
732.148,183037,N,0,0,0,
733.052,183263,N,0,0,0,
734.06,183515,N,0,0,0,
735.144,183786,N,0,0,0,
736.208,184052,N,0,0,0,
737.192,184298,N,0,0,0,
738.204,184551,N,0,0,0,
739.276,184819,N,0,0,0,
740.348,185087,N,0,0,0,
741.308,185327,N,0,0,0,
742.284,185571,N,0,0,0,
743.28,185820,N,0,0,0,
744.288,186072,N,0,0,0,
745.24,186310,N,0,0,0,
746.192,186548,N,0,0,0,
747.208,186802,N,0,0,0,
748.132,187033,N,0,0,0,
749.044,187261,N,0,0,0,
749.96,187490,N,0,0,0,
750.812,187703,N,0,0,0,
751.708,187927,N,0,0,0,
752.7,188175,N,0,0,0,
753.704,188426,N,0,0,0,
754.616,188654,N,0,0,0,
755.592,188898,N,0,0,0,
756.624,189156,N,0,0,0,
757.612,189403,N,0,0,0,
758.524,189631,N,0,0,0,
759.52,189880,N,0,0,0,
760.592,190148,N,0,0,0,
761.652,190413,N,0,0,0,
762.676,190669,N,0,0,0,
763.72,190930,N,0,0,0,
764.764,191191,N,0,0,0,
765.664,191416,N,0,0,0,
766.572,191643,N,0,0,0,
767.552,191888,N,0,0,0,
768.6,192150,N,0,0,0,
769.544,192386,N,0,0,0,
770.544,192636,N,0,0,0,
771.62,192905,N,0,0,0,
772.564,193141,N,0,0,0,
773.48,193370,N,0,0,0,
774.292,193573,N,0,0,0,
775.076,193769,N,0,0,0,
775.94,193985,N,0,0,0,
777.024,194256,N,0,0,0,
777.98,194495,N,0,0,0,
778.992,194748,N,0,0,0,
780.076,195019,N,0,0,0,
781.14,195285,N,0,0,0,
782.1,195525,N,0,0,0,
783.108,195777,N,0,0,0,
784.076,196019,N,0,0,0,
785.048,196262,N,0,0,0,
786.072,196518,N,0,0,0,
787.1,196775,N,0,0,0,
788.136,197034,N,0,0,0,
789.076,197269,N,0,0,0,
790.004,197501,N,0,0,0,
791.032,197758,N,0,0,0,
792.104,198026,N,0,0,0,
793.176,198294,N,0,0,0,
794.252,198563,N,0,0,0,
795.216,198804,N,0,0,0,
796.212,199053,N,0,0,0,
797.172,199293,N,0,0,0,
798.152,199538,N,0,0,0,
799.132,199783,N,0,0,0,
800.144,200036,N,0,0,0,
801.164,200291,N,0,0,0,
802.2,200550,N,0,0,0,
803.252,200813,N,0,0,0,
804.316,201079,N,0,0,0,
805.276,201319,N,0,0,0,
806.228,201557,N,0,0,0,
807.156,201789,N,0,0,0,
808.092,202023,N,0,0,0,
808.976,202244,N,0,0,0,
809.908,202477,N,0,0,0,
810.968,202742,N,0,0,0,
811.988,202997,N,0,0,0,
813,203250,N,0,0,0,
813.996,203499,N,0,0,0,
814.948,203737,N,0,0,0,
815.888,203972,N,0,0,0,
816.808,204202,N,0,0,0,
817.636,204409,N,0,0,0,
818.416,204604,N,0,0,0,
819.188,204797,N,0,0,0,
820.028,205007,N,0,0,0,
821.212,205303,N,0,0,0,
822.328,205582,N,0,0,0,
823.404,205851,N,0,0,0,
824.472,206118,N,0,0,0,
825.596,206399,N,0,0,0,
826.692,206673,N,0,0,0,
827.668,206917,N,0,0,0,
828.692,207173,N,0,0,0,
829.736,207434,N,0,0,0,
830.76,207690,N,0,0,0,
831.776,207944,N,0,0,0,
832.732,208183,N,0,0,0,
833.712,208428,N,0,0,0,
834.728,208682,N,0,0,0,
835.636,208909,N,0,0,0,
836.52,209130,N,0,0,0,
837.46,209365,N,0,0,0,
838.496,209624,N,0,0,0,
839.448,209862,N,0,0,0,
840.48,210120,N,0,0,0,
841.528,210382,N,0,0,0,
842.576,210644,N,0,0,0,
843.628,210907,N,0,0,0,
844.584,211146,N,0,0,0,
845.56,211390,N,0,0,0,
846.584,211646,N,0,0,0,
847.544,211886,N,0,0,0,
848.496,212124,N,0,0,0,
849.472,212368,N,0,0,0,
850.472,212618,N,0,0,0,
851.392,212848,N,0,0,0,
852.336,213084,N,0,0,0,
853.296,213324,N,0,0,0,
854.296,213574,N,0,0,0,
855.18,213795,N,0,0,0,
856.064,214016,N,0,0,0,
856.988,214247,N,0,0,0,
